#{"t_start": 1750231588.921187, "env_id": "None"}
r,l,t
-24.084685,250,2230.718008
28.058116,43,2233.4881-21.-47.422005,250,2252.216526
-45.654336,250,2271.232798
6.280019,80,2276.971169
25.532477,42,2280.014515
-23.789286,250,2298.017527
0.086704,125,2307.318777
23.908487,83,2313.189697
-22.836455,250,2331.890852
-26.019229,250,2355.45939
-21.011057,250,2373.79628
-69.292448,250,2392.127254
-29.303954,250,2410.065569
-278.026456,250,2429.157057
19.93387,154,2440.210548
-26.150764,250,2458.830051
25.946529,18,2459.906426
26.387158,24,2461.709733
30.153953,12,2462.913439
28.935649,20,2464.351521
21.959819,33,2467.799585
14.937667,121,2477.132515
31.114327,15,2478.234104
-29.682695,250,2497.294802
-23.119821,250,2515.545443
16.338124,218,2531.278185
24.762492,16,2532.447224
-26.033462,250,2551.185819
-36.89071,250,2569.883342
27.138614,67,2575.196434
-14.487113,250,2593.312223
6.557625,95,2600.303527
2.440032,118,2609.299341
7.71148,54,2613.37905
28.530171,20,2614.891-18.626495,250,2623.34227
-16.95074,250,2641.816855
-29.681619,250,2660.088222
-0.745369,228,2680.881685
-80.683089,143,2693.688659
11.980236,184,2710.508548
28.434783,24,2712.437323
-39.086932,250,2734.462119
-45.638988,250,2755.903297
28.254557,46,2760.080817
25.056724,38,2763.231394
25.578421,28,2765.944783
27.59-24.923373,250,2782.8-24.580-19.543957,250,2808.5-37.412617,250,2818.180432
27.41-21.238879,250,2839.520954
-8.401223,72,2847.-99.899026,250,2850.534851
29.930-27.07015,250,2879.212082
-38.563782,250,2905.310348
24.539914,22,2907.657207
-26.447712,250,2934.023985
-20.948578,250,2965.88175
30.296239,44,2970.610854
18.823805,36,2973.898107
-23.199048,250,2994.46033
-38.271833,250,3022.966244
24.988828,68,3029.960043
28.586989,32,3034.005398
30.776494,12,3035.62567
17.995609,27,3037.9-60.340-20.374908,250,3059.3-19.61029.69393,16,3060.7929-232.704514,250,3086.971588
22.301518,62,3094.138189
24.02093,24,3096.533598
-21.769049,250,3118.348253
-48.185066,250,3142.070918
26.36936,58,3147.301629
22.845155,73,3153.059282
-76.544472,250,3173.069383
30.892446,23,3175.768505
17.839592,178,3193.318749
26.230133,23,3195.183004
28.535926,24,3197.368689
31.361866,13,3198.479315-118.653497,41,3201.870022-38.301541,250,3221.557758-51.279644,250,3224.84137-95-10.592889,250,3244.898786
22.490389,44,3248.431304
25.102757,68,3253.30438-3022.379384,64,3258.139354
-18.917172,250,3276.308553
21.731133,17,3277.497175
-39.59972,250,3296.851506
-16.420926,250,3316.325732
19.047583,156,3327.478562
27.654917,4,3328.000725
-29.217901,250,3346.529033
12.214355,39,3349.5394-22.130793,250,3353.342697
-41.762161,250,3374.411323
28.219484,17,3376.102062
25.241171,31,3377.736083
-22.183336,250,3396.882457
26.826471,41,3399.719167
28.55386,26,3401.789179
-11.249215,250,3423.602649
-116.630529,250,3442.447881
27.856943,28,3444.13261
24.851671,8,3444.742244
23.731797,56,3448.862535
26.063107,2,3448.878737
-20.270397,250,3459.993989-1-28.165985,250,3480.548916
-33.553834,250,3502.693043
30.141706,16,3503.856334
-19.113573,61,3512.111408
29.788559,23,3513.741-14.6-33.567811,250,3531.95-12.39-28.073533,250,3550.174838
29.390698,13,3551.3-28.365-271.841143,250,3569.950811
29.045723,10,3571.354464
-19.450766,250,3589.486023
-26.011401,250,3608.067667
-14.877329,230,3625.04036
16.48013,185,3640.360823
27.307055,32,3642.967863
24.650095,24,3644.750674
-20.969459,250,3663.500892
2.60551,58,3668.480415
28.90-9.482271,250,3682.909608
14.450372,36,3685.91824.08-32.643056,250,3704.866878
-29.257052,250,3723.594226
18.894787,75,3729.567168
29.065577,16,3730.774225
29.471327,27,3732.509001
25.225167,40,3735.517648
-22.103259,250,3754.315979
28.289685,19,3755-16.01107-37.959218,250,3774.542341
22.484897,22,377-13.878838,250,3794.964338
-18.257597,250,3815.185547
-23.458738,250,3834.311935
-12.95713,250,3852.94027
-57.073183,250,3871.070145
-11.690635,250,3889.594189
-13.536245,250,3912.022027
21.895568,73,3917.363358
-21.225058,250,3935.427899
3.416866,53,3939.481426
0.738241,58,3943.663042
27.041509,57,3947.914189
27.807895,52,3951.484463
23.037106,50,3955.414539
27.94646,12,3956.173155
28.214482,8,3956.904892
-19.585764,250,3976.791739
-8.487812,52,3981.142033
-38.832423,250,3999.13866
29.359377,19,4001.082354
-18.213497,250,4020.065696
22.992531,39,4023.346109
-43.154892,250,4041.611284
-109.214158,250,4059.929306
29.2076,25,4061.919054
29.292833,19,4063.721278
-16.395141,250,4081.544032
23.378976,52,4084.947473
28.002792,13,4086.143579
26.734666,46,4089.77944
-17.126321,250,4107.497855
12.979592,54,4111.592718
24.626938,39,4114.452028
-25.768767,250,4133.760821
10.623833,50,4137.299249
-9.399595,82,4143.59084
-33.113236,250,4162.138685
26.183035,30,4163.807967
-14.405727,250,4182.55788
26.471019,23,4184.310283
24.597724,24,4185.921815
-43.845968,250,4204.439501
27.930307,63,4209.258209
-11.584536,250,4227.321746
-13.69932,250,4245.873591
25.060018,27,4248.656646
19.770665,42,4251.928034
-28.181629,250,4271.401196
-24.330145,250,4289.726687
18.731585,67,4295.234571
29.66898,7,4295.769756
-7.810269,250,4315.474415
30.950513,16,4316.865457
-14.293534,250,4335.229969
-31.921363,250,4353.647261
28.548116,20,4355.286573
27.314783,20,4356.639109
24.69223,45,4360.359386
-24.068026,250,4383.896369
-14.310066,250,4404.111659
-28.757726,250,4422.748496
30.292538,19,4423.956157
28.654139,27,4425.917997
8.757454,46,4429.123403
12.165107,188,4443.214994
-19.817715,250,4461.99585
-34.988813,250,4480.442646
31.186947,12,4481.582893
30.700121,18,4482.839873
30.541431,16,4483.932772
28.954632,27,4485.89169
25.009102,35,4488.631556
-25.136632,250,4506.966076
27.493071,43,4510.143095
-18.856273,250,4528.802985
30.281548,17,4530.066961
29.240944,6,4530.123877
-17.186263,250,4552.058652
27.083472,21,4553.096726
25.881176,26,4555.306317
-228.471864,250,4575.158605
-23.832489,250,4592.923138
27.670609,45,4596.484878
28.324356,16,4597.636303
23.792473,36,4599.942754
-14.194379,250,4618.030394
-12.373631,96,4625.092551
30.500329,18,4626.907814
24.675549,46,4630.265315
-20.215597,250,4648.967854
31.848762,15,4650.015497
25.070693,14,4650.625481
29.472699,14,4652.028176
-49.647524,250,4670.031386
-11.151165,250,4688.733773
21.824414,26,4690.727482
30.770975,18,4691.879751
27.933333,9,4692.479807
-10.103812,250,4710.94849
27.357613,36,4713.944988
13.821191,217,4729.933098
29.366344,20,4731.635609
-16.574958,250,4749.967798
24.259261,46,4753.653178
22.914465,131,4762.948705
-112.586227,250,4781.047264
27.271285,30,4783.290742
19.378638,138,4793.049345
31.382734,17,4794.105711
24.735582,39,4797.114588
-15.97709,225,4814.325644
-33.143493,250,4832.918358
-13.731174,250,4855.855272
29.013318,23,4857.66313
29.381606,13,4858.292306
30.975663,14,4859.375668
26.283272,2,4859.517401
-4.62322,60,4864.812023
25.631223,58,4869.841743
27.238047,31,4872.775109
-22.901744,250,4891.473377
26.292689,22,4893.182349
28.243494,21,4895.102882
30.47-13.762184,250,4911.455989
27.041676,38,4914.269371
27.513205,12,4915.-18.112824.062878,88,4921.60-19.108248,250,4941.21784
-13.58594,250,4959.506532
-27.835567,250,4979.243797
-322.958619,250,4997.618165
-9.010578,250,5015.984439
18.919221,36,5018.571884
29.751534,17,5019.608705
-20.07318,151,5030.489537
22.828084,48,5034.327461
30.117943,20,5035.962014
-12.760274,250,5054.234218
30.286417,20,5055.496665
-12.782092,250,5073.751597
15.61512,50,5077.250529
29.664913,27,5078.989394
-20.828164,250,5097.574498
28.066536,38,5100.330796
-30.955206,250,5118.91538
24.837198,68,5123.578349
-74.539978,250,5141.861274
30.266076,13,5143.041188
-11.750532,250,5162.473555
27.558889,22,5164.130596
25.405469,19,5165.773016
-66.569483,250,5186.762972
-124.004701,250,5205.692879
19.330728,56,5210.033385
27.348966,26,5211.976343
-241.704959,250,5230.624982
24.395535,35,5233.912553
21.080441,52,5237.370214
27.845199,6,5237.906798
-23.09928,250,5256.916989
-11.115381,250,5275.858635
24.830987,23,5277.787694
3.970627,145,5289.367735
-26.170061,250,5309.63412
22.762025,29,5311.318046
25.349311,11,5312.355927
22.238947,34,5314.95441
-18.511749,250,5338.488992
27.864854,41,5341.483534
20.509475,52,5345.669199
28.981183,25,5347.410356
24.813011,25,5349.385984
26.675087,15,5350.52638
22.881511,93,5357.801548
31.521989,15,5358.401
28.244415,12,5359.80872
27.394066,28,5361.492635
13.673302,99,5369.155282
6.928653,203,5384.969264
21.670302,56,5389.677788
26.322157,20,5391.365181
-17.582251,250,5412.663003
-9.029386,189,5429.016519
-19.194997,250,5453.18378
-31.892338,250,5471.929502
-15.602377,250,5491.547626
-17.498818,250,5511.076544
26.685507,17,5512.234174
-24.9777,250,5530.217085
4.859127,62,5534.690576
16.232738,96,5541.655598
29.472069,19,5543.152204
25.290411,60,5547.543779
11.031281,41,5550.308085
25.423251,41,5553.31073
27.860086,20,5554.443144
-18.239193,250,5573.782429
28.427488,13,5574.331427
25.81707,47,5577.779639
-56.844986,250,5595.739703
-20.526127,250,5614.772335
28.670602,27,5616.3884
26.106338,29,5618.673202
-29.396464,250,5637.582354
-24.446812,250,5657.262427
27.944336,33,5659.714196
29.710098,10,5660.264551
25.018698,43,5663.944235
23.916951,118,5672.501568
19.97745,64,5677.078015
29.546302,26,5678.773215
28.148346,15,5679.800175
27.382171,25,5681.996377
28.626248,33,5684.176684
-26.173154,250,5703.094931
3.817417,81,5708.857258
-24.032494,250,5728.09948
-34.066689,250,5747.153091
25.801432,35,5749.452785
-17.319325,250,5769.447498
25.41349,75,5775.993535
-30.909322,250,5794.120696
-14.660228,250,5818.992593
29.12909,24,5821.16201
17.20671,28,5823.631543
25.000882,21,5825.145695
-39.557055,250,5844.785276
30.181924,25,5846.504348
-16.536643,250,5865.12625
-24.678807,250,5883.090878
-32.158163,250,5901.998555
-11.617348,250,5920.193745
-14.997066,250,5938.296839
27.300899,35,5940.876824
11.986551,221,5957.320988
-19.231792,250,5975.304273
24.763804,62,5980.197357
-29.505169,250,5998.105479
25.133568,35,6000.838957
21.688295,41,6003.833247
20.642071,48,6007.344181
29.933426,20,6008.61107
20.236212,40,6011.582516
-20.922325,250,6030.269115
27.878809,35,6032.58913
14.508629,160,6044.301527
30.329567,9,6044.890424
-40.017529,114,6053.507806
-26.09733,250,6073.67553
28.003759,38,6076.128618
30.145193,13,6077.293926
27.68735,23,6078.923707
-11.776158,250,6097.583265
28.965578,21,6099.291165
27.240744,51,6103.371204
28.988522,50,6107.1359
28.074847,27,6109.379365
27.981616,35,6111.631152
-199.830361,250,6129.601261
26.547088,31,6132.003224
14.101493,33,6134.381824
-21.751318,250,6152.845448
-33.197476,250,6171.113644
14.988743,41,6174.191107
28.397176,23,6175.91168
15.173101,69,6180.719295
28.616682,25,6182.906389
26.148372,79,6188.139286
26.06727,21,6190.161955
26.937518,37,6193.464842
27.760285,21,6194.655928
25.193346,20,6196.875632
23.684223,17,6198.156266
-50.189955,250,6217.204645
25.000609,24,6219.079171
-19.937541,250,6236.887223
27.92874,12,6237.926104
30.399112,10,6238.469039
25.427063,69,6243.703662
-21.542231,250,6262.515643
21.319193,76,6268.222746
26.033016,29,6270.1804
23.632959,37,6273.175864
26.14273,16,6274.241369
27.378542,23,6275.943169
15.904851,106,6287.189744
-125.097003,250,6306.26755
-27.561044,250,6324.755384
29.700008,28,6326.969914
29.63726,10,6327.507098
30.213985,19,6329.434761
22.842653,58,6333.413184
23.754633,31,6336.0204
-57.472231,250,6357.168998
28.550631,35,6359.370797
16.686143,101,6367.837889
-27.367567,250,6386.144029
27.854073,23,6387.759795
25.477784,27,6389.814897
28.082204,24,6391.694603
-2.67282,63,6396.405307
29.14754,25,6397.999759
-14.052176,250,6416.689493
26.451683,32,6418.940689
29.346569,15,6420.003443
24.51314,50,6423.723231
-23.827242,250,6441.94576
30.244358,15,6442.968093
28.860476,13,6444.022509
26.585905,30,6445.961918
29.660256,17,6447.121084
28.202072,21,6448.693444
24.836803,27,6450.647434
12.310252,61,6455.613745
29.649187,8,6456-77.8295623.906898,57,6460.923.730248,53,6463.449417
20.26-25.822489,250,6480.5-13.47-21.308072,250,6498.798636
-17.10725,250,6516.83186
30.315877,11,6517.850809
20.690288,46,6520.64459
26.494397,45,6524.617-18.2-15.264309,250,6542.432874
29.644957,23,6544.283876
28.896118,17,6545.44-23.78-33.042675,250,6563.749263
29.959866,7,6563.947361
24.736791,30,6566.4613.5969.174123,69,6571.562-20.268078,250,6587.837612
24.013538,32,6590.41236
24.979389,25,6592.576109
26.3-28.507641,250,6606.535031
-37.015931,250,6625.230838
28.453226,14,6625.793034
26.734593,35,6628.665947
-18.08199,250,6647.710105
17.304448,61,6652.336778
21.663674,61,6656.495379
-24.696013,250,6676.238004
27.479511,34,6678.439722
23.985795,35,6680.782293
26.427755,27,6683.304062
-30.662646,250,6701.258878
22.781325,17,6702.415408
27.885377,29,6704.939917
17.750505,73,6710.20441
30.695657,12,6710.780159
30.231476,20,6712.462523
29.717913,30,6714.36242
-29.2687,250,6732.801505
30.740567,11,6733.394012
27.437654,13,6734.521373
-43.85432,250,6756.203991
-27.225943,250,6775.002075
28.760649,35,6777.688407
26.74027,21,6778.769491
24.027196,29,6781.245056
29.061442,12,6781.804319
29.515815,15,6782.96-27.52-16.989694,250,6801.0-14.523995,250,6808.795351
24.17-14.902175,250,6821.480757
28.42577,35,6823.9-21.066193,250,6829.271689
26.58-12.796168,250,6844.665711
21.432658,53,6849.-31.638222.07525,44,6853.1029.1830.550444,13,6853.69127.330.834345,16,6854.864924.3-15.288222,250,6872.903912
26.680529,35,6875.845662
26.140012,14,6876.996089
11.221209,41,6880-19.181966,250,6885.478059
-71.264777,250,6903.249574
-39.589208,250,6922.049385
28.024402,17,6923.102909
27.228802,38,6926.129864
-24.87091,250,6944.829629
-15.917086,250,6963.623188
24.026799,32,6966.461854
25.837618,45,6969.85042
28.543796,19,6971.65518
28.312447,17,6972.749939
28.109649,27,6974.822892
25.344105,11,6975.993771
-17.636753,250,6993.896118
22.990896,53,6997.386554
19.064117,91,7005.243713
28.965889,20,7006.355037
-17.712212,250,7025.865038
26.938723,16,7027.039472
22.358703,66,7031.822219
-44.015986,250,7050.043672
30.732121,12,7051.398327
26.450764,34,7053.602177
28.297481,5,7053.659836
-203.647749,250,7073.535805
-13.851051,250,7092.64293
28.526147,8,7093.243258
29.283414,19,7094.60046
20.197298,14,7096.00241
-183.699105,250,7117.271722
28.840294,24,7119.110342
22.411207,20,7121.022379
-24.703989,250,7140.210761
26.374322,32,7142.597359
23.615352,34,7145.175243
25.175018,15,7146.222949
17.376281,83,7152.662966
-34.552976,250,7170.777828
23.78111,20,7172.228288
30.410404,22,7173.919385
2-36.603537,250,7188.532952
29.789435,11,7189.537829
-14.836949,250,7207.3258
28.470277,32,7209.860549
-9.212953,250,7231.57581
25.92834,50,7234.996895
24.221337,44,7238.709412
-16.470774,250,7254.5723472.049311,141,7256.727417
28.739427,15,7257.403096
-18.414244,250,7277.525061
-23.518507,250,7296.078197
-14.642704,250,7315.654078
29.099632,34,7318.059495
28.709819,10,7319.111575
-26.622181,250,7337.36259
30.750906,16,7338.463017
28.982164,39,7341.137808
27.959403,29,7343.101337
29.912874,39,7345.9560-17.-9.005596,250,7365.200142
28.806829,7,7365.234803
28.088229,22,7367.19974-26.41624,250,7370.817023
19.799583,50,7374.572552
-9.501654,250,7395.666689
29.918548,15,7397.011106
28.347775,19,7398.663114
14.805446,44,7402.576466
-9.146401,250,7422.347479
27.724766,15,7423.460175
27.414644,36,7426.159185
29.612385,12,7427.465665
-74.159409,250,7445.144285
30.657252,8,7445.732295
-12.801349,250,7463.617566
27.013497,33,7466.129217
20.898846,161,7477.438425
28.093269,21,7479.27294
28.559612,22,7480.950634
27.82025,25,7482.88000-13-12.670597,250,7501.28855-40.629481,250,7514.135953
27.125808,28,7516.556171
-32.443395,250,7535.42016
25.016214,51,7538.911703
18.435617,201,7553.400911
27.330816,34,7556.305764
22.879109,21,7557.687508
29.585119,23,7559.750466
18.236968,48,7563.239671
27.222033,4,7563.75678
28.918953,23,7565.709259
25.945032,30,7569.763825
29.19932,45,7573.629213
14.223156,53,7577.252853
28.448552,39,7580.047855
27.641705,8,7580.574881
-19.395817,250,7599.38143
10.850981,39,7601.727022
22.843741,131,7611.979175
21.306849,23,7613.589824
-3.1-9.790877,250,7627.590032
16.56345,52,7631.772757
28.209858,20,7633.-91.009735,250,7638.433675
31.067409,15,7639.671321
20.206564,42,7643.134593
4.565552,63,7648.034503
27.08-12.889254,250,7664.104768
22.008426,42,7667.889745
-222.158533,250,7688.050129
27.690694,41,7691.017206
28.742916,23,7693.005175
27.217194,34,7695.447947
26.253846,34,7697.715084
27.405579,35,7700.-27.719326,250,7715.501674
23.165168,53,7720.395443
29.83044,13,7721.020866
28.678246,7,7721.582091
29.865025,18,7722.80406
26.669889,46,7726.676731
26.003136-19.412476,250,7735.697289
27.11452,36,7739.064476
29.169503,24,7740.902179
24.638207,27,7742.927028
23.522435,54,7746.806607
24.146527,45,7750.148039
29.022165,15,7751.358183
26.808129,63,7756.-48.024748,250,7760.469467
9.2999-17.875906,250,7776.340529
22.304644,59,7780.984765
25.06568,28,7782.813069
-187.715005,250,7803.008888
26.707107,42,7805.938411
27.433886,19-22.200101,250,7815.851943
-31.578833,250,7836.054531
26.995512,25,7837.844092
-21.428866,250,7856.673707
28.746231,22,7858.521672
25.63546,28,7860.22795
27.853327,17,7861.513566
9.787129,97,7869.689131
28.620669,25,-27.805712,250,7881.140359
30.656459,-42.174969,250,7894.101628
17.326043,49,7897.685836
27.89076,18,7899.308454
-67.81119,250,7918.253541
27.826998,16,7919.593354
-98.297623,250,7939.008187
29.797772,15,7940.052355
27.686057,16,7941.446043
20.061876,65,7946.008067
28.202219,24,7947.921291
28.256583,29,7950.155537
26.443543,19,7951.284532
28.623392,10,7951.893964
29.250119,11,7953.223349
30.981297,10,7953.837453
-39.237246,250,7973.470888
-22.315955,250,7992.239929
30.045573,15,7993.606506
29.820654,10,7994.776307
23.374779,35,7997.598571
21.280493,40,8000.77811-22.484483,250,8008.755136
-49.415852,250,8028.47024
30.309872,22,8030.059873
19.621519,60,8035.881621
16.208508,43,8039.772326
-15.48606,250,8060.115615
28.294037,19,8062.302368
24.013,28,8064.57113
-33.815249,250,8085.638236
25.41524,34,8088.376237
29.437979,11,8089.076198
23.79747,33,8092.062379
29.667217,15,8093.420917
27.178724.473308,53,8095.-30.7408,250,8118.23218
25.569419,4,8118.28302
26.333281,47,8121.952122
30.996925,16,8123.043736
-13.265546,250,8141.536138
26.002819,22,8143.258828
18.294302,142,8157.231179
-128.303219,250,8176.721526
28.236378,23,8178.658168
27.992848,34,8180.850818
29.83168,21,8182.915004
30.869634,13,8183.651326
-9.376669,250,8202.865442
27.749409,34,8205.400548
29.467596,20,8206.695404
-14.467507,250,8229.248736
27.549296,33,8231.583958
28.297479,15,8233.044746
30.190738,19,8234.271056
21.610804,42,8237.399103
29.002337,16,8238.923016
25.901536,3,8239.430351
27.553515,6,8239.498536
30.310076,11,8240.742683
-25.3278,250,8259.086815
26.630312,12,8259.678325
27.837895,22,8261.709003
28.172518,30,8264.801789
27.215786,59,8269.136714
26.880982,48,8272.639961
27.033357,6,8273.33034
10.468366,70,8278.6304
-17.030999,250,8297.199611
24.769194,42,8300.289706
30.14072,12,8301.428601
-20.993943,250,8319.791879
28.229165,28,8322.41416
22.918064,46,8325.251362
-49.62806,250,8345.070624
24.122496,40,8347.970715
28.361293,8,8348.623434
30.420272,14,8349.40174
26.959446,13,8350.708023
27.415446,23,8352.366781
28.610178,23,8354.101223
17.237893,41,8357.418467
28.239677,24,8359.355294
29.874628,19,8360.792645
-13.472367,250,8379.300602
28.671012,10,8380.451496
30.028755,24,8382.603419
30.203886,15,8383.856059
25.485996,1,8383.885363
5.110823,52,8388.341756
-18.253049,250,8406.726816
-37.276146,250,8425.647107
29.201066,20,8427.023677
-17.50803,250,8445.409762
-18.5758,250,8465.885611
27.364151,35,8468.483501
15.554318,78,8474.584601
5.371306,63,8479.520334
28.409118,19,8480.636835
25.912813,28,8483.068989
27.78572,13,8483.877045
-19.223372,250,8502.572535
28.947717,12,8503.925332
28.167608,23,8505.944963
21.517792,88,8512.619009
29.878817,33,8515.033042
28.388867,20,8516.249916
-16.726235,250,8535.321232
-58.108355,250,8553.974088
29.942409,17,8555.026643
26.895409,39,8557.735584
5.91292,240,8576.404942
25.800385,55,8580.591683
30.738392,23,8582.55422
29.287393,16,8583.635485
28.898952,33,8586.040135
-11.748161,250,8605.022656
-15.893866,250,8623.656511
-16.147994,250,8642.992686
22.993601,62,8647.464275
13.157327,55,8651.76215
31.261402,14,8653.092299
-223.163009,250,8671.662375
28.40196,13,8672.696406
26.07919,23,8674.398272
27.178816,32,8676.581015
16.363186,37,8679.116309
31.100306,18,8680.822603
28.422321,6,8680.857168
17.219586,128,8693.842005
27.696992,26,8696.139458
28.004629,25,8698.037197
3.35554,66,8703.312426
29.419483,22,8705.275916
2.753309,101,8713.550791
26.119289,29,8716.343132
30.388343,14,8717.532229
29.464238,21,8718.758498
28.697314,14,8720.003668
17.890133,57,8724.503557
29.624304,25,8726.211733
6.21713,61,8730.888448
20.257853,39,8734.605285
26.941738,21,8736.001738
26.896783,6,8736.517828
-12.000811,250,8755.553152
31.198713,12,8756.590873
4.413549,64,8761.476679
26.254649,45,8765.119914
29.928268,10,8766.245341
29.147102,21,8767.661829
20.689901,33,8770.671925
23.502401,84,8776.812367
2.741213,48,8780.355069
29.687637,14,8781.500163
-16.881185,250,8800.23353
27.6943,47,8804.111625
26.709819,32,8806.943313
29.897923,10,8807.615481
26.77603,33,8810.457831
26.146032,26,8812.697814
27.133241,25,8814.375305
27.261045,36,8817.357147
-14.013806,250,8836.603299
30.581166,20,8838.869419
13.779094,38,8842.152733
22.255432,47,8846.285328
29.905374,18,8847.374385
18.46179,138,8858.350325
30.331153,15,8859.507929
29.20402,23,8861.602388
20.894482,70,8866.718326
29.430125,16,8867.749998
21.256104,46,8870.889622
25.409987,38,8874.168788
29.853736,16,8875.62518
30.685707,18,8877.179128
-17.534977,250,8896.546433
27.107891,7,8896.585032
-16.521441,250,8917.068767
-22.207036,250,8936.656709
28.318586,26,8938.478331
20.59163,34,8940.88208
19.68041,73,8946.577379
27.907332,45,8949.749701
30.241666,13,8951.152009
24.824145,16,8952.321737
29.908921,22,8954.396842
17.934878,46,8957.345124
-15.200447,250,8977.485758
30.19122,16,8978.939349
23.88938,52,8983.230958
30.16592,12,8984.294572
-16.445545,250,9003.797034
-13.325433,250,9022.380388
27.200743,31,9025.15942
28.875571,15,9026.489526
26.646506,4,9026.52166
26.947061,29,9028.8929
28.094801,21,9030.513805
24.261873,19,9031.884685
31.061007,15,9033.043523
25.660587,-12.051097,250,9044.361674
28.431496,15,9045.614667
-5.445871,41,9049.153983
25.166282,44,9052.290062
25.587332,29,9054.894481
27.948969,9,9055.48335
6.793409,82,9-20.27617,250,9072.660818
-12.840849,250,9091.081951
