#{"t_start": 1750415102.113173, "env_id": "None"}
r,l,t
17.551779,101,2495.011983
-11.507917,198,2504.917675
-33.326694,250,2518.011819
29.673766,23,2519.032782
-46.243069,250,2530.554263
17.541369,114,2535.855772
28.173309,44,2537.935003
-165.336171,250,2549.2684
-41.65904,134,2555.540539
18.78444,106,2560.987825
21.920275,56,2563.935492
29.392453,22,2565.128049
23.927703,97,2569.452128
28.068784,18,2570.482501
29.657688,23,2571.533994
26.07888,40,2573.412544
17.677995,149,2580.186947
26.682707,40,2582.11753
24.200478,27,2583.379506
16.399033,47,2585.602291
25.009771,13,2586.186292
6.589497,194,2594.896318
-33.805593,97,2599.329541
27.625069,13,2600.150283
-34.213329,250,2611.749148
26.249358,46,2613.827904
27.151849,49,2616.146599
26.277288,62,2618.926634
28.347117,38,2620.645651
-0.745229,63,2623.563518
28.487513,21,2624.65384
19.223163,78,2631.644103
10.764668,170,2639.428291
-171.444883,250,2650.826368
-14.727584,250,2662.409042
24.506169,53,2664.818412
-23.006797,250,2676.971179
27.424646,22,2678.085221
-11.074765,156,2685.335043
-26.754075,250,2697.650349
25.734628,25,2698.878098
25.003127,41,2700.73368
16.664606,106,2705.420379
-65.283948,250,2717.193622
26.021947,63,2719.923099
-62.824416,250,2731.280672
21.88872,35,2732.814878
25.572722,63,2735.715556
26.156506,14,2736.40248
28.070699,28,2737.656912
-34.758375,250,2749.317643
27.285785,50,2751.499468
28.16922,33,2753.014493
24.657195,24,2754.145234
8.262418,106,2759.1441
28.549474,20,2759.991871
27.700729,36,-90.85098,250-17.799956,250-20.626155,250,2779.171942
28.418502,26,2780.300531
28.999351,15-22.950773,250,2790.629607
-94.064342,250,2802.155867
29.263985,19,2803.337146
19.29292,147,2811.776553
18.442713,129,2817.841136
26.648378,58,2820.45318
20.107357,68,2823.647175
-80.350188,192,2832.381908
22.784603,45,2834.423028
18.955236,82,2838.405435
29.602414,21,2839.364655
27.236671,38,2841.163984
12.980998,49,2843.535342
23.646775,53,2846.04041
-8.555179,123,2851.586677
-21.543275,121,2857.061235
23.441397,78,2860.497355
26.504419,34,2862.052148
27.6788,37,24.058021,86,5.758868,68,27.696654,57,-78.084783,250,2878.723325
25.744943,1-136.358694,2503.496532,68,28-18.212584,250,2891.16394
22.783603,34,2892.676155
-16.410067,250,2904.672201
28.133954,37,2906.319812
-186.684411,250,2917.597388
-0.456766,100,2922.100904
14.830991,86,2929.796076
25.871592,51,2932.087237
-9.851785,76,2935.700527
-146.686715,250,2946.970429
26.645891,16,2947.797358
26.132369,29,2949.074474
29.904585,22,2950.1071
19.350913,81,2953.660628
-116.475821,250,2965.525935
18.188329,23,2966.50551
27.965395,32,2967.983203
-52.318013,250,2979.961246
30.51248,19,2980.781194
25.441393,16,2981.466559
-12.729636,160,2989.204018
29.956975,21,2990.261724
-31.45883,250,3002.424919
30.159941,18,3003.226107
2.301946,46,3005.340775
-121.974885,250,3016.896203
22.88293,52,3019.360768
-25.004719,250,3030.695229
-18.204803,250,3042.304558
20.372472,71,3045.593697
15.918333,27,3047.258678
27.932487,9,3047.75471
-28.26007,176,3056.375898
27.795704,10,3056.861457
26.902149,28,3058.173301
22.554453,43,3060.355637
-39.525441,250,3071.936517
-185.515027,250,3083.428635
17.286251,148,3090.27226
-17.915161,250,3102.038603
25.903467,31,3103.659986
26.228113,32,3105.220042
20.608276,123,3111.251971
30.390184,12,3111.843261
25.59822,28,3113.160293
9.681818,54,3115.989877
-156.511354,250,3129.112698
-4.926569,87,3133.096891
28.660506,29,3134.412773
28.470722,28,3135.812727
26.307659,33,3137.557139
5.792385,170,3145.769057
24.804352,8,3146.182632
13.203,38,3147.915851
25.420435,53,3150.409525
28.940776,24,3151.516995
25.547576,34,3153.037746
7.396035,33,3154.50684
12.615483,225,3164.92455
22.874759,69,3168.254666
29.353338,27,3169.524738
29.153269,31,3171.021508
-3.635442,62,3173.903525
26.042555,2,3173.99526.119.294913,153,3180.982708
27.309082,44,3183.-93.806243,250,3189.785393
28.491125,19,3190.621944
-130.22516,250,3202.228187
-7.87919,83,3205.965089
-17.007391,73,3209.443488
3.603918,232,3220.110878
29.670207,17,3220.858807
27.829387,31,3224.774986
-20.544764,250,3236.239036
28.276655,34,3237.810541
20.113731,44,3240.053437
30.008927,14,3240.871063
28.39349,48,3243.448973
25.064402,61,3246.726002
18.222374,79,3250.660235
16.033508,76,3254.288008
28.88275,20,3255.155124
24.205389,108,3260.409934
27.457758,5,3260.679422
-165.44821,250,3267.76113-122.986082,250,3274.760622
29.338892,35,3276.386256
27.378646,18,3277.241997
-3.586434,85,3280.94827
30.17578,20,3282.071866
29.620999,9,3282.480062
28.482472,19,3283.308602-7-41.770792,250,3294.880187
-20.343877,250,3306.527561
-164.045967,250,3318.444005
19.95702,23,3319.517719
9.1001,58,3322.204419
19.731039,48,3324.501757
-9.780393,69,3327.666708
26.24123,31,3329.101385
27.212388,24,3330.135484
25.233027,62,3332.944345
31.341886,18,3333.888606
27.776251,14,3334.50856-22.891492,250,3337.491191
-304.293977,250,3349.362957
-204.709155,250,3361.30605
30.388253,15,3361.971371
25.773176,52,3364.405262
19.932776,91,3368.783414
2.390554,51,3371.17771
18.822548,19,3372.018391
24.906608,24,3373.100935
31.783631,14,3373.82242-123.108177,33,3375.328835
-8.783176,160,3383.202958
-27.728441,104,3387.855105
24.665721,45,3389.909498
28.065324,37,3391.667736
16.542441,25,3392.75525.0627.703519,20,3393.8643.645487,64,3396.709566
-51.621367,250,3409.170998
28.267761,23,3410.203232
-10.720718,250,3423.289644
29.115142,35,3425.144134
-37.713479,250,3437.298587
26.032143,32,3439.010986
-19.963973,250,3450.731863
26.41096,22,3451.799942
29.129063,19,3452.640973
24.548893,35,3454.295577
28.102561,23,3455.308099
-0.342953,187,3464.015699
25.60831,55,3466.65531
28.408725,19,3467.660614
-265.500988,250,3479.31856
13.79546,33,3480.86165
21.917298,20,3481.787409
30.994973,17,3482.54659
22.423816,62,3485.457881
24.378796,35,3487.131787
-58.479135,196,3496.235427
27.67843,9,3496.702311
-82.624427,111,3501.898138
29.883886,21,3502.912192
-36.892365,109,3508.078318
-221.366874,250,3519.546714
18.976593,162,3529.143848
26.791419,41,3530.999648
26.585862,50,3533.416857
30.005256,10,3533.906811
29.164864,11,3534.389731
25.169092,2,3534.501685
-40.929187,250,3546.028327
-63.092957,250,3557.820817
-114.144135,250,3569.147798
-172.924733,250,3580.575618
20.7974,37,3582.291862
-31.474241,250,3594.004637
24.401491,46,3596.108135
-2.570812,47,3598.28805
14.884071,30,3599.605278
28.930611,18,3600.460085
26.172823,2,3600.556802
-58.114241,139,3606.956455
28.368265,9,3607.432983
-27.527786,250,3618.992788
-54.907221,250,3630.733887
29.13501,23,3631.719121
-14.099908,250,3643.315073
16.278892,151,3650.533612
29.389871,15,3651.241578
30.636753,13,3651.886219
29.463547,13,3652.556725
23.97138,28,3653.79323
29.108177,25,3655.027398
28.640788,29,3656.388602
25.373157,41,3658.261441
27.969671,59,3661.10128
23.672749,58,3663.759219
22.985343,36,3665.439549
21.95437,65,3668.447218
17.536757,157,3675.795996
26.963852,29,3677.415495
-18.039767,67,3680.369237
27.488165,29,3681.733629
29.432108,20,3682.68576
14.183653,163,3690.229561
-9.201344,63,3693.171
23.960862,103,3697.916171
-73.814696,250,3710.39882
17.646587,147,3717.544437
4.141172,57,3720.975478
29.326894,20,3722.207238
27.936529,27,3723.612057
-15.406837,250,3735.678053
24.360528,35,3737.598661
30.447824,11,3738.061232
29.538684,17,3738.874781
26.56553,58,3741.569104
31.75278,12,3742.134881
-142.776843,250,3753.586364
-15.086574,250,3765.432911
-9.191206,58,3768.324194
28.699866,21,3769.339715
-12.327986,250,3781.344345
27.266076,20,3782.264676
27.304334,12,3782.794217
-98.187269,250,3794.297216
-26.17281,250,3806.131755
-12.354782,250,3817.545509
12.706364,204,3831.112261
-13.155721,250,3842.686431
-20.335641,250,3854.51782
28.883891,32,3855.998751
16.84909,61,3859.12414
-18.786063,250,3870.387881
-59.854407,250,3882.371174
25.585976,1,3882.43953
28.056678,17,3883.306285
28.684908,8,3883.651344
28.008572,46,3885.941276
26.187766,5,3886.208575
21.988013,79,3890.274113
25.349599,37,3891.963326
-16.091766,250,3903.795709
24.894597,34,3905.344695
-26.261546,250,3917.222053
22.268573,68,3920.49859
29.440707,18,3921.327577
28.360657,14,3921.940444
24.982172,79,3925.640795
31.297004,13,3926.200217
30.252189,22,3927.213629
28.551001,24,3928.375539
26.020806,27,3929.574401
28.839034,21,3930.730395
27.959564,37,3932.712354
27.211224,15,3933.538475
16.964723,36,3935.153387
25.866542,24,3936.278092
15.965375,178,3944.43516
24.098376,84,3948.536401
25.147741,29,3949.978489
26.842456,63,3953.017207
26.616926,20,3953.930993
-9.347275,74,3957.333352
-15.069552,250,3969.421752
29.747986,30,3970.866716
29.405385,10,3971.303951
29.40639,27,3972.633535
-1.553589,55,3975.170188
26.533938,22,3976.163311
-35.694647,250,3988.333447
26.593778,27,3989.452062
11.665441,76,3992.949406
29.009749,21,3993.896564
21.514729,75,3997.271531
19.237091,185,4007.098846
25.7857,13,4007.967212
27.687683,25,4009.150021
7.246337,74,4012.531808
9.130012,48,4014.773418
25.580329,63,4018.445059
7.394704,38,4020.205153
30.400943,15,4021.048792
19.760323,181,4030.183269
25.082839,35,4031.848213
30.101922,12,4032.378887
-17.410814,250,4044.202739
29.248139,33,4045.772147
18.894479,34,4047.248179
26.428003,14,4047.995368
9.721334,201,4056.987986
15.465773,46,4059.256521
28.55949,26,4060.497037
12.991372,51,4062.790775
24.407496,25,4063.896542
30.152784,22,4064.919418
28.430454,18,4065.767886
11.378216,56,4068.605787
-5.393354,189,4077.459081
27.215221,23,4078.551813
28.955871,18,4079.316658
9.03117,30,4080.728005
30.781595,15,4081.387673
-103.938176,250,4093.22151
-7.333301,47,4095.425529
27.59507,35,4097.252366
-12.564751,250,4108.979109
5.960063,47,4111.186286
7.053145,41,4113.297038
29.292527,23,4114.62949
16.928999,172,4125.197563
-13.434564,250,4137.03806
-34.014162,250,4148.607546
30.221867,18,4149.460746
26.720381,40,4151.226243
30.168752,19,4152.175461
24.063603,22,4153.184668
29.202633,16,4153.86598
-11.460635,75,4157.756056
-53.431898,250,4168.958139
26.636322,30,4170.35876
-51.548201,138,4176.936459
30.953204,12,4177.485198
-34.313095,101,4182.06281
13.291838,26,4183.282915
29.469595,8,4183.641457
30.975452,15,4184.546933
21.167097,26,4185.658336
25.791526,17,4186.528551
27.487817,25,4187.888349
27.790415,23,4188.979641
28.759701,20,4189.981822
25.246449,100,4194.741462
18.839314,104,4199.641567
27.726279,27,4200.887872
14.996326,25,4202.110622
21.663557,171,4210.027706
24.485792,16,4210.767181
27.704008,18,4211.651679
28.962518,27,4212.826597
30.45506,21,4213.889159
-0.811765,50,4216.220155
22.250457,89,4220.612324
17.658599,41,4222.519303
13.289382,54,4225.073372
-50.638593,250,4236.521538
29.359286,34,4238.161159
26.807459,4,4238.32997
25.417032,31,4239.787382
28.385594,16,4240.5113
23.85881,74,4243.982092
17.747555,37,4245.65931
21.459155,155,4252.997709
29.634137,17,4253.89086
29.384346,21,4254.881825
14.484652,85,4258.961607
-148.519008,250,4270.817575
26.728813,19,4271.7636
29.946646,16,4272.518875
7.506323,33,4274.073055
21.100081,28,4275.380115
13.925433,203,4285.076803
20.780254,22,4286.191401
12.808502,52,4288.585746
-16.815588,250,4300.182599
27.433998,26,4301.491753
9.195394,31,4303.361351
19.586502,69,4307.593485
28.534755,46,4310.022909
-9.380493,47,4312.245272
-1.871589,36,4314.059666
28.513287,7,4314.378024
-17.086109,250,4327.209477
13.12943,29,4328.484793
30.22719,20,4329.442774
24.838366,37,4331.136482
-125.891276,250,4342.993505
28.577474,22,4344.11658
-22.005398,250,4356.068349
29.753245,20,4357.219058
19.800408,28,4358.984843
5.298451,40,4361.352858
27.687028,10,4361.845938
29.25552,31,4363.538564
10.869236,55,4366.151507
29.325359,17,4367.146345
28.089492,23,4368.23821
16.6389,89,4372.318039
-16.597618,250,4384.06501
29.668936,17,4384.886554
19.70115,81,4388.727729
23.41455,44,4390.623527
29.987877,16,4391.443328
-28.877327,79,4395.057933
30.662714,19,4396.017323
27.366475,17,4396.859257
24.025285,29,4398.283056
26.959603,33,4399.756696
14.286662,32,4401.258584
25.416047,24,4402.4666
22.27213,41,4404.343232
9.373902,49,4407.084063
29.197655,9,4407.498152
-85.663932,177,4415.937876
21.259008,111,4421.07716
3.539032,91,4426.389633
-8.22295,250,4437.992992
29.528054,21,4438.999924
26.434818,26,4440.121479
18.532686,29,4441.457862
17.438106,166,4449.575685
28.123862,40,4451.417042
18.743941,31,4452.797364
26.160863,11,4453.381782
16.380887,187,4462.266456
28.6154,24,4463.385323
30.063378,15,4464.068995
28.734403,8,4464.406598
28.092015,21,4465.272062
23.457308,23,4466.355224
30.008444,17,4467.109563
27.54326,16,4467.801968
25.314248,43,4469.795904
14.553306,188,4478.565189
-38.645285,250,4490.746845
16.764513,43,4492.684733
-27.024009,104,4497.668114
10.867032,36,4499.427554
16.485756,64,4502.283699
27.392616,18,4503.102652
-1.353631,39,4504.785297
29.21618,12,4505.296841
28.369817,26,4507.871962
18.747705,21,4508.786051
24.003276,28,4510.085216
5.979172,46,4512.113114
-250.580221,250,4523.903545
-33.487184,250,4535.7342
29.407693,13,4536.2835
27.750603,25,4537.497477
29.974215,9,4537.886356
27.790327,24,4538.925209
30.538869,19,4539.862446
-72.708267,250,4551.44364
-30.050991,250,4562.972264
27.212468,16,4563.668705
24.69382,20,4564.603363
28.363965,19,4565.482169
-44.426717,250,4577.162572
-42.944749,116,4582.461849
30.49212,21,4583.585149
-258.527226,250,4594.958273
27.722264,8,4595.283544
30.169693,28,4596.506069
-6.946917,71,4599.99019
22.028902,25,4601.074916
29.336585,16,4601.853169
19.690727,50,4604.859259
25.70935,37,4606.779375
-12.613643,250,4619.276979
20.027118,91,4624.449396
8.310141,39,4626.473612
-252.382368,250,4638.376455
-33.375286,250,4650.005526
28.241338,14,4650.617091
27.902381,15,4651.287806
29.701634,21,4652.29288
27.324904,26,4653.497238
31.583925,20,4654.561255
-60.627126,250,4666.091647
19.413515,49,4668.612818
27.665497,29,4670.094478
27.152754,25,4671.225385
23.570605,37,4672.983308
20.928147,30,4674.343611
26.411353,25,4675.512866
23.895421,49,4677.738415
13.558044,62,4680.575604
28.977099,9,4680.959527
-73.781601,250,4692.369767
27.672278,22,4693.34659
30.406842,14,4693.951079
-180.970505,250,4705.728499
26.264827,3,4705.854847
30.844932,18,4706.653205
29.24749,7,4707.035819
20.225776,34,4708.558148
27.977091,14,4709.157611
24.728391,33,4710.703615
29.498932,21,4711.808493
27.28992,8,4712.235693
26.38885,10,4712.663293
27.787827,7,4712.989574
20.238787,13,4713.570022
10.074131,41,4715.526912
26.659452,25,4716.651067
30.627755,12,4717.289815
28.66006,21,4718.237606
31.030052,15,4721.008986
21.74314,111,4726.74938
23.504307,27,4728.184969
-11.10584,82,4731.982205
28.273254,14,4732.653856
22.580545,50,4734.967689
26.784956,44,4737.120558
10.946861,51,4739.46282
29.223431,17,4740.283024
3.441251,62,4743.111869
29.042782,20,4744.078694
25.930442,55,4746.665509
18.309509,41,4748.594854
30.964236,23,4749.861995
27.104943,32,4751.255116
-160.883687,250,4762.929378
28.39181,13,4763.47907
22.23558,97,4767.909135
27.028965,27,4769.130016
29.824751,13,4769.800766
27.611195,6,4770.129138
29.49,23,4771.135392
30.431922,15,4771.89364
26.275864,6,4772.184518
25.676954,31,4773.586687
27.226691,22,4774.710982
28.053786,39,4776.428318
24.843024,48,4778.912799
29.291671,14,4779.699148
22.175837,114,4785.010968
29.33372,22,4786.146851
29.973336,10,4786.676757
26.95968,26,4788.105837
27.627247,38,4790.029604
30.235448,19,4791.035927
31.042758,11,4791.528475
28.338724,17,4792.368332
27.594269,76,4796.138756
-23.680144,250,4807.701982
26.875062,9,4808.092671
28.711746,11,4808.57568
22.450655,118,4813.92642
24.318906,64,4816.981633
29.519205,23,4818.271145
29.078211,25,4819.461688
28.730077,19,4820.248529
28.653405,5,4820.470983
26.835287,30,4821.903935
16.156929,32,4823.338967
18.14435,22,4824.445281
10.481104,240,4835.18145
27.367699,23,4836.190269
28.565087,18,4837.111621
25.975593,20,4837.962365
19.389688,44,4840.051581
-62.133124,250,4851.49356
-3.231227,71,4855.03632
29.855774,13,4855.630132
21.480123,93,4860.067536
-13.041613,57,4862.592696
22.378272,78,4866.08672
30.156609,18,4866.990438
20.501749,48,4869.323655
2.085549,50,4871.521252
14.696784,45,4873.682406
23.737773,97,4878.819883
27.043446,17,4879.672118
28.870771,30,4881.063597
23.865328,37,4882.752349
29.401965,14,4883.401589
-20.978894,89,4887.639571
26.724381,29,4888.991055
25.23195,22,4890.028221
-0.806049,81,4893.90492
25.596516,2,4894.022539
25.140406,12,4894.608776
-56.417502,250,4906.915532
-18.201482,71,4910.353361
21.043562,36,4912.166689
19.699334,53,4914.715503
29.063156,29,4915.959912
8.945187,39,4918.142953
27.62115,48,4920.7849
29.114706,20,4921.913622
25.143623,4,4922.092008
28.126188,15,4922.72719
30.177249,16,4923.500679
25.02599,44,4925.750979
30.757224,14,4926.431351
-30.550693,250,4939.173301
-33.251497,250,4950.641721
18.232256,23,4951.662555
27.815184,29,4953.184063
22.465627,37,4954.870375
-210.567141,250,4966.774866
30.558734,16,4967.811258
27.701178,10,4968.31499
27.482767,35,4969.921431
25.785788,25,4971.001215
29.816113,10,4971.467733
-2.572944,80,4975.120533
29.105051,6,4975.401554
16.596258,169,4983.288487
22.460917,15,4983.908346
30.596427,27,4985.193941
-89.997176,250,4996.841682
30.417505,11,4997.511325
24.685113,25,4998.752912
11.243947,208,5008.553089
27.718795,40,5010.445641
27.893505,17,5011.185312
23.789709,42,5013.035238
22.703213,24,5014.121863
27.444362,14,5014.797045
19.53534,18,5015.597782
27.32216,13,5016.146795
26.235749,23,5017.288232
25.996228,25,5021.02971
30.475435,18,5021.948341
17.562752,144,5028.698692
26.617017,3,5028.822218
-18.734155,250,5040.408834
-11.18264,69,5043.505271
30.49479,18,5044.477821
27.344099,9,5044.872023
29.124015,18,5045.726924
24.775092,52,5048.241674
3.267223,43,5050.280032
25.16231,25,5051.725799
26.893695,24,5053.05736
27.519004,18,5053.889015
22.778501,45,5056.039611
26.13036,29,5057.624001
-18.217324,250,5069.279904
-12.715092,250,5081.183969
28.431359,11,5081.769537
24.735909,101,5086.674731
27.439943,56,5089.586363
18.659377,20,5090.491484
17.755788,38,5092.278367
30.549939,15,5092.933442
-29.136917,250,5104.722559
30.935027,12,5105.260367
28.789725,22,5106.292495
20.741132,15,5106.983637
-11.05301,250,5118.793861
27.051463,27,5119.998742
-16.846679,250,5131.856134
26.355323,51,5134.173659
22.468686,28,5135.485784
28.538738,16,5136.290525
28.392887,16,5137.057138
-29.174684,250,5149.234052
-198.723584,250,5160.554903
26.494604,36,5162.185072
25.89159,15,5162.864046
24.835699,33,5164.403226
-9.873838,78,5167.960919
29.732435,21,5169.021824
27.13247,30,5170.363636
26.677304,17,5171.234013
10.832585,33,5172.639201
29.693232,28,5174.110317
29.100701,55,5177.043798
16.457004,42,5179.191192
29.047636,15,5179.988014
22.990851,43,5182.172351
27.226177,12,5182.713225
28.282047,5,5182.949223
25.511256,23,5184.092027
30.352791,16,5184.787743
27.993191,8,5185.185658
9.865213,45,5187.680974
23.746742,40,5189.917003
28.419769,24,5191.279433
26.820393,33,5193.253759
31.192873,15,5194.036135
26.878739,35,5195.602459
29.756196,15,5196.346818
28.930363,16,5197.075934
13.328454,35,5198.78528
25.481084,34,5200.567026
27.955368,33,5202.48927
27.70925,20,5203.735126
27.228604,56,5207.144246
27.945142,8,5207.669889
24.493298,31,5209.640679
21.256569,24,5211.017969
31.463733,11,5211.567787
28.352826,13,5212.195202
25.666602,12,5212.735311
26.120235,17,5213.550209
20.601775,36,5215.299807
-15.484229,250,5227.272743
-188.617867,250,5239.407793
-218.798875,250,5251.260184
27.603752,26,5252.409653
10.360714,52,5254.799654
-90.42418,250,5266.31677
27.171232,8,5266.662691
26.952959,26,5268.013263
21.327022,26,5269.506333
13.14736,45,5271.793868
19.601103,35,5273.517429
